"uid","namedLocation","date","eventID","domainID","siteID","plotID","individualID","tagStatus","growthForm","plantStatus","stemDiameter","measurementHeight","height","baseCrownHeight","breakHeight","breakDiameter","maxCrownDiameter","ninetyCrownDiameter","canopyPosition","shape","basalStemDiameter","basalStemDiameterMsrmntHeight","maxBaseCrownDiameter","ninetyBaseCrownDiameter","remarks","recordedBy","measuredBy","dataQF"
"4f8c752a-0666-4386-a6c6-0aeb595a2c7b","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.02509","ok","single bole tree","Live, disease damaged",32.6,130,13.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"fusiform","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"25d3ee22-6867-4d9a-beec-b01bb578f488","OSBS_036.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_036","NEON.PLA.D03.OSBS.00369","ok","sapling","Standing dead",NA,NA,0.5,NA,NA,NA,NA,NA,NA,"",0.6,10,NA,NA,"Crown burned","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","legacyData"
"bfe7cfa3-b6f2-45c4-bccb-910354d66c95","OSBS_036.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_036","NEON.PLA.D03.OSBS.00266","ok","single bole tree","Live, physically damaged",14.7,130,8.9,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","legacyData"
"385a7a02-a8b3-4599-b84e-daaccddc971b","OSBS_036.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_036","NEON.PLA.D03.OSBS.00304","ok","sapling","Live",NA,NA,1.6,NA,NA,NA,NA,NA,NA,"",3.7,10,NA,NA,"","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","legacyData"
"927b4cf3-04ed-4285-82b8-a57a8734035e","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.07777","ok","sapling","Live, physically damaged",NA,NA,0.8,NA,NA,NA,NA,NA,NA,"",1.2,10,NA,NA,"","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"8dc5a7cc-ef9f-456a-9697-7b4ea3cc8de4","OSBS_036.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_036","NEON.PLA.D03.OSBS.00264","ok","single bole tree","Live, physically damaged",15,130,11.3,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"Fire scarred","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","legacyData"
"84e8c595-170d-480b-a114-2b2d1fb34931","OSBS_036.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_036","NEON.PLA.D03.OSBS.00335","ok","single bole tree","Live",15.6,130,14.6,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","legacyData"
"960f893b-2c8a-4245-a2fc-ae3fe96401df","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.02530","ok","single bole tree","Live",11.3,130,10.1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"might not qualify because of location","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"3430703e-5c67-4b9b-87fb-352910ba43e3","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.02540","ok","small tree","Live, disease damaged",5.8,130,4.1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"e8361d18-9bc1-41ef-b25a-caae2ed97171","OSBS_036.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_036","NEON.PLA.D03.OSBS.00368","ok","sapling","Standing dead",NA,NA,0.8,NA,NA,NA,NA,NA,NA,"",0.8,10,NA,NA,"Crown burned","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","legacyData"
"a8318eb9-8300-4717-bdda-02cb47308100","OSBS_036.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_036","NEON.PLA.D03.OSBS.00331","ok","small tree","Live, disease damaged",9.4,130,10.1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"Fusarium at bole base","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","legacyData"
"86783bd3-ce0d-4e94-bef1-9e853c977c60","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.01282","ok","sapling","Live, physically damaged",NA,NA,1,NA,NA,NA,NA,NA,NA,"",2.1,10,NA,NA,"","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"ce3270ed-6310-4b49-a1bf-279d2226d9b6","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.07750","ok","sapling","Live, physically damaged",NA,NA,0.8,NA,NA,NA,NA,NA,NA,"",1.5,10,NA,NA,"fire sprout","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"1d3b2a66-4d7b-44d2-9f0b-029de4b844fe","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.07748","ok","sapling","Live, physically damaged",NA,NA,0.7,NA,NA,NA,NA,NA,NA,"",1.4,10,NA,NA,"fire sprout","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"fd4d396d-b9f4-43d1-b0bd-9c95918c3160","OSBS_036.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_036","NEON.PLA.D03.OSBS.00357","ok","sapling","Standing dead",NA,NA,0.6,NA,NA,NA,NA,NA,NA,"",0.6,10,NA,NA,"Crown burned","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","legacyData"
"41f6fa50-16be-4bce-a65e-adf5a77af6b6","OSBS_036.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_036","NEON.PLA.D03.OSBS.00324","ok","small tree","Live",9.7,130,7.1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","legacyData"
"c791381e-70d9-4bbf-acfc-2e436732d628","OSBS_036.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_036","NEON.PLA.D03.OSBS.00259","ok","single bole tree","Live",19,130,10.1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","legacyData"
"788dbdd1-eac5-4ee2-bddc-5a0baf3602c7","OSBS_036.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_036","NEON.PLA.D03.OSBS.00353","ok","sapling","Standing dead",NA,NA,0.5,NA,NA,NA,NA,NA,NA,"",0.5,10,NA,NA,"Crown burned","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","legacyData"
"8c1055c7-3a0d-4789-b09e-4c046aee5701","OSBS_036.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_036","NEON.PLA.D03.OSBS.00340","ok","single bole tree","Live",24.7,130,18.5,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","legacyData"
"137f34dd-a060-491c-9390-1a0fa7690eca","OSBS_036.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_036","NEON.PLA.D03.OSBS.00267","ok","small tree","Live, physically damaged",9,140,5.7,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"Fire scarred","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","legacyData"
"c590b90c-4bad-49d0-bfa7-4848956304a0","OSBS_036.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_036","NEON.PLA.D03.OSBS.00263","ok","single bole tree","Dead, broken bole",8.1,130,3.3,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","legacyData"
"8bbb088e-24a9-47fc-989a-31ddd989f728","OSBS_036.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_036","NEON.PLA.D03.OSBS.00290","ok","sapling","Live",NA,NA,0.7,NA,NA,NA,NA,NA,NA,"",1,10,NA,NA,"Physical Duplicate between OSBS 010 and 036. Remove tag.","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","legacyData"
"dcdd8bb1-d1ab-4d96-8a71-55c5f1579298","OSBS_036.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_036","NEON.PLA.D03.OSBS.00333","ok","single bole tree","Live",15.1,130,12.5,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","legacyData"
"ffdb3fdb-af24-4efe-b082-5901a19a79d4","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.07782","ok","small tree","Live",6.3,130,6,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"might not qualify because of location","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"8f05a609-d2c5-440f-9a9a-7549385613b9","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.07764","ok","sapling","Live, physically damaged",NA,NA,1,NA,NA,NA,NA,NA,NA,"",2.3,10,NA,NA,"","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"b0c511fe-67d4-42d0-82ae-dcd721efef69","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.07783","ok","sapling","Live, physically damaged",NA,NA,0.8,NA,NA,NA,NA,NA,NA,"",1.4,10,NA,NA,"","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"9ccc798c-26c8-42b5-af11-a3e7dd101ac0","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.07791","ok","sapling","Live, physically damaged",NA,NA,0.7,NA,NA,NA,NA,NA,NA,"",1.3,10,NA,NA,"","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"0709b022-7f9b-4525-9808-6cea586c8025","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.02573","ok","sapling","Live, physically damaged",NA,NA,1,NA,NA,NA,NA,NA,NA,"",1.6,10,NA,NA,"","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"7530f634-547a-4563-8a96-4eb5c8e4bea9","OSBS_036.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_036","NEON.PLA.D03.OSBS.00330","ok","single bole tree","Live",15.2,130,13,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","legacyData"
"fdd186b4-4668-46d6-9832-c82deed5faed","OSBS_036.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_036","NEON.PLA.D03.OSBS.00323","ok","small tree","Live, physically damaged",1.1,130,1.6,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"Main bole broken","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","legacyData"
"2a13ca3a-8494-4434-9b9b-8a07873a8f8b","OSBS_036.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_036","NEON.PLA.D03.OSBS.00034","ok","sapling","Live",NA,NA,0.9,NA,NA,NA,NA,NA,NA,"",4.7,10,NA,NA,"","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","legacyData"
"69c13d5b-b11d-4b05-b380-cec2d7ceb112","OSBS_036.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_036","NEON.PLA.D03.OSBS.00345","ok","sapling","Standing dead",NA,NA,1.1,NA,NA,NA,NA,NA,NA,"",1.8,10,NA,NA,"Dead - Crown burned","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","legacyData"
"3b736f0b-41f2-4735-8861-e1fb2dba3f57","OSBS_036.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_036","NEON.PLA.D03.OSBS.00329","ok","single bole tree","Live",16.4,130,13.4,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","legacyData"
"4cfe96f2-c48c-4fa9-bb26-b86609a2da77","OSBS_036.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_036","NEON.PLA.D03.OSBS.00325","ok","small tree","Live, disease damaged",3.1,130,1.5,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"Fusarium on bole - sap leaking","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","legacyData"
"42e63b29-d261-4e76-b927-4aa5764f4d4b","OSBS_036.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_036","NEON.PLA.D03.OSBS.07862","ok","sapling","Live",NA,NA,0.6,NA,NA,NA,NA,NA,NA,"",1.1,10,NA,NA,"","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","legacyData"
"3ac835bd-f33c-40af-b03c-ab883ca81a6d","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.07762","ok","sapling","Live, physically damaged",NA,NA,0.6,NA,NA,NA,NA,NA,NA,"",1.3,10,NA,NA,"","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"4420dda1-0048-44c2-863a-912f538a1d93","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.07752","ok","sapling","Live, physically damaged",NA,NA,0.9,NA,NA,NA,NA,NA,NA,"",2.6,10,NA,NA,"fire sprout","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"9ed744aa-6ce4-4b34-9233-6e23eb071dc2","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.07746","ok","sapling","Live, physically damaged",NA,NA,0.7,NA,NA,NA,NA,NA,NA,"",1.4,10,NA,NA,"fire sprout","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"921a67d0-f663-4326-8c32-e5b18b5b1e0d","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.02564","ok","sapling","Live, physically damaged",NA,NA,1,NA,NA,NA,NA,NA,NA,"",1.9,10,NA,NA,"","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"06a169b9-9b4b-458d-88e7-47da603ebfc0","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.07744","ok","sapling","Live, physically damaged",NA,NA,0.8,NA,NA,NA,NA,NA,NA,"",1.4,10,NA,NA,"fire sprout","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"89c2c672-865e-4aca-8049-4113a8c34ad3","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.02557","ok","sapling","Live, physically damaged",NA,NA,1.2,NA,NA,NA,NA,NA,NA,"",2.6,10,NA,NA,"","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"4f03674b-62ee-40b5-88d0-19cbed8e7a2c","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.07745","ok","sapling","Live, physically damaged",NA,NA,0.9,NA,NA,NA,NA,NA,NA,"",1.5,10,NA,NA,"fire sprout","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"76a841f5-c150-418e-91dd-50a232e5f721","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.07759","ok","sapling","Live, physically damaged",NA,NA,0.8,NA,NA,NA,NA,NA,NA,"",1.3,10,NA,NA,"fire sprout","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"73be6b69-e7b3-4886-ad16-eb55f8019f18","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.01455","ok","sapling","Live, physically damaged",NA,NA,1.2,NA,NA,NA,NA,NA,NA,"",2.4,10,NA,NA,"","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"57a8a098-f046-4672-9f51-49f08490c86d","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.07770","ok","sapling","Live, physically damaged",NA,NA,1,NA,NA,NA,NA,NA,NA,"",1.4,10,NA,NA,"","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"536fde23-69e8-46d5-92b6-8e39cb8f3b81","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.01286","ok","sapling","Live, physically damaged",NA,NA,0.9,NA,NA,NA,NA,NA,NA,"",1.7,10,NA,NA,"","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"9fedb91a-2eb7-405e-bb75-108ba5982504","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.01745","ok","sapling","Live, physically damaged",NA,NA,0.7,NA,NA,NA,NA,NA,NA,"",1.3,10,NA,NA,"","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"f4057120-fef7-46d9-ab08-fd0e3012ba63","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.01456","ok","sapling","Live, physically damaged",NA,NA,1,NA,NA,NA,NA,NA,NA,"",1.9,10,NA,NA,"","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"7f37e6dc-3dc2-4128-bb91-db08e69f5939","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.01736","ok","sapling","No longer qualifies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"c10deee9-50da-442d-a256-7ed46fd79a7b","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.07751","ok","sapling","Live, physically damaged",NA,NA,0.8,NA,NA,NA,NA,NA,NA,"",1.5,10,NA,NA,"fire sprout","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"c600ea12-45f9-4632-a460-eff90cddb46e","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.07780","ok","sapling","Live, physically damaged",NA,NA,0.6,NA,NA,NA,NA,NA,NA,"",1.4,10,NA,NA,"","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"cc3209d4-5db9-4231-8594-3eaa98af6ec8","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.07742","ok","sapling","Live, physically damaged",NA,NA,0.9,NA,NA,NA,NA,NA,NA,"",1.3,10,NA,NA,"fire sprout","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"c0f6d82e-abef-426a-82e7-18560cde921d","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.02566","ok","sapling","Live, physically damaged",NA,NA,1.2,NA,NA,NA,NA,NA,NA,"",2.8,10,NA,NA,"","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"ff36d070-ba45-46f6-a90e-541ab8688582","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.07760","ok","sapling","Live, physically damaged",NA,NA,1.1,NA,NA,NA,NA,NA,NA,"",2.4,10,NA,NA,"fire sprout","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"369e53d3-d2eb-4187-9de4-0ad8f3c82902","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.07765","ok","sapling","Live, physically damaged",NA,NA,1.4,NA,NA,NA,NA,NA,NA,"",2.5,10,NA,NA,"","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"fb5cd2ad-6c3e-49af-a6bd-8b671e66e61d","OSBS_036.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_036","NEON.PLA.D03.OSBS.00326","ok","single bole tree","Live",22.8,130,15.1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","legacyData"
"9a8e91f0-513a-45e9-bc42-b4d008a11fca","OSBS_036.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_036","NEON.PLA.D03.OSBS.00336","ok","single bole tree","Live",24.1,130,15,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","legacyData"
"4789ed1a-87d9-4fb9-b181-7ee580374384","OSBS_036.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_036","NEON.PLA.D03.OSBS.00258","ok","single bole tree","Live",47,130,16.7,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","legacyData"
"0669a664-d81c-43f8-b151-2987d13e4d15","OSBS_036.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_036","NEON.PLA.D03.OSBS.00268","ok","small tree","Live, physically damaged",8.1,140,5.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"Fire scarring","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","legacyData"
"e2f3143e-a377-409d-92ee-edcadaaebfc2","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.01722","ok","sapling","Live, physically damaged",NA,NA,1.2,NA,NA,NA,NA,NA,NA,"",3.4,10,NA,NA,"","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
"43282fb1-d0e5-4a5a-9cc2-a6090ca39327","OSBS_028.basePlot.vst","2016-08-11","vst_OSBS_2016","D03","OSBS","OSBS_028","NEON.PLA.D03.OSBS.07774","ok","sapling","Live, physically damaged",NA,NA,0.9,NA,NA,NA,NA,NA,NA,"",2.3,10,NA,NA,"fire damage","cfnhyGSqXKc3516bF+Ud/jaLDXEcTOrF","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","legacyData"
